SEQ686 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Chironomidae;undetermined;undetermined 92.013:313:313
SEQ267 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Chironomidae;undetermined;undetermined 92.332:313:313
SEQ13 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Chironomidae;undetermined;undetermined 92.652:313:313
SEQ515 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Chironomidae;undetermined;undetermined 92.652:313:313
SEQ993 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Chironomidae;undetermined;undetermined 96.166:313:313
SEQ395 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Culicidae;Culex;undetermined 100.000:313:313
SEQ706 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Culicidae;undetermined;undetermined 91.000:300:313
SEQ956 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Drosophilidae;undetermined;undetermined 91.026:312:313
SEQ191 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Empididae;undetermined;undetermined 90.365:301:313
SEQ679 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Mycetophilidae;undetermined;undetermined 86.262:313:313
SEQ295 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Mycetophilidae;undetermined;undetermined 90.000:260:313
SEQ1227 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Mycetophilidae;undetermined;undetermined 90.370:270:313
SEQ171 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Mycetophilidae;undetermined;undetermined 90.667:300:313
SEQ276 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Mycetophilidae;undetermined;undetermined 91.000:300:313
SEQ61 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Simuliidae;undetermined;undetermined 90.939:309:313
SEQ339 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Simuliidae;undetermined;undetermined 91.262:309:313
SEQ341 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Simuliidae;undetermined;undetermined 91.262:309:313
SEQ146 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Simuliidae;undetermined;undetermined 91.586:309:313
SEQ263 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Simuliidae;undetermined;undetermined 91.586:309:313
SEQ273 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Simuliidae;undetermined;undetermined 91.586:309:313
SEQ275 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Simuliidae;undetermined;undetermined 91.586:309:313
SEQ280 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Simuliidae;undetermined;undetermined 91.586:309:313
SEQ302 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Simuliidae;undetermined;undetermined 91.586:309:313
SEQ360 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Simuliidae;undetermined;undetermined 91.586:309:313
SEQ381 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Simuliidae;undetermined;undetermined 91.586:309:313
SEQ429 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Simuliidae;undetermined;undetermined 91.586:309:313
SEQ98 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Simuliidae;undetermined;undetermined 91.586:309:313
SEQ271 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Simuliidae;undetermined;undetermined 91.640:311:313
SEQ194 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Simuliidae;undetermined;undetermined 91.909:309:313
SEQ206 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Simuliidae;undetermined;undetermined 91.909:309:313
SEQ251 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Simuliidae;undetermined;undetermined 91.909:309:313
SEQ258 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Simuliidae;undetermined;undetermined 91.909:309:313
SEQ34 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Simuliidae;undetermined;undetermined 91.909:309:313
SEQ410 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Simuliidae;undetermined;undetermined 91.909:309:313
SEQ418 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Simuliidae;undetermined;undetermined 91.909:309:313
SEQ461 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Simuliidae;undetermined;undetermined 91.909:309:313
SEQ114 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Simuliidae;undetermined;undetermined 92.233:309:313
SEQ162 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Simuliidae;undetermined;undetermined 92.233:309:313
SEQ564 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Simuliidae;undetermined;undetermined 92.233:309:313
SEQ656 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Simuliidae;undetermined;undetermined 92.233:309:313
SEQ307 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Simuliidae;undetermined;undetermined 92.308:312:313
SEQ83 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Simuliidae;undetermined;undetermined 92.532:308:313
SEQ439 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Simuliidae;undetermined;undetermined 92.557:309:313
SEQ652 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Simuliidae;undetermined;undetermined 92.557:309:313
SEQ695 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Simuliidae;undetermined;undetermined 92.557:309:313
SEQ144 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Simuliidae;undetermined;undetermined 92.880:309:313
SEQ70 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Simuliidae;undetermined;undetermined 92.880:309:313
SEQ150 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Simuliidae;undetermined;undetermined 95.208:313:313
SEQ254 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Simuliidae;undetermined;undetermined 95.208:313:313
SEQ111 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Simuliidae;undetermined;undetermined 95.847:313:313
SEQ132 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Simuliidae;undetermined;undetermined 95.847:313:313
SEQ489 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Simuliidae;undetermined;undetermined 95.847:313:313
SEQ125 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Simuliidae;undetermined;undetermined 96.166:313:313
SEQ221 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Simuliidae;undetermined;undetermined 96.166:313:313
SEQ420 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Simuliidae;undetermined;undetermined 96.166:313:313
SEQ482 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Simuliidae;undetermined;undetermined 96.166:313:313
SEQ119 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Simuliidae;undetermined;undetermined 96.486:313:313
SEQ57 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Simuliidae;undetermined;undetermined 96.486:313:313
SEQ602 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Simuliidae;undetermined;undetermined 96.486:313:313
SEQ122 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Simuliidae;undetermined;undetermined 96.805:313:313
SEQ222 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Simuliidae;undetermined;undetermined 96.805:313:313
SEQ304 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Simuliidae;undetermined;undetermined 96.805:313:313
SEQ62 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Simuliidae;undetermined;undetermined 96.805:313:313
SEQ1112 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Tipulidae;undetermined;undetermined 91.830:306:313
SEQ203 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;undetermined;undetermined;undetermined 89.423:312:313
SEQ438 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;undetermined;undetermined;undetermined 89.542:306:313
SEQ8 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;undetermined;undetermined;undetermined 89.744:312:313
SEQ899 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;undetermined;undetermined;undetermined 89.776:313:313
SEQ205 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;undetermined;undetermined;undetermined 90.064:312:313
SEQ459 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;undetermined;undetermined;undetermined 90.074:272:313
SEQ145 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;undetermined;undetermined;undetermined 90.333:300:313
SEQ170 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;undetermined;undetermined;undetermined 90.333:300:313
SEQ335 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;undetermined;undetermined;undetermined 90.333:300:313
SEQ116 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;undetermined;undetermined;undetermined 90.615:309:313
SEQ458 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;undetermined;undetermined;undetermined 90.615:309:313
SEQ136 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;undetermined;undetermined;undetermined 90.667:300:313
SEQ4 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;undetermined;undetermined;undetermined 90.667:300:313
SEQ235 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;undetermined;undetermined;undetermined 90.698:301:313
SEQ253 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;undetermined;undetermined;undetermined 90.705:312:313
SEQ85 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;undetermined;undetermined;undetermined 90.939:309:313
SEQ123 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;undetermined;undetermined;undetermined 91.000:300:313
SEQ709 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;undetermined;undetermined;undetermined 91.234:308:313
SEQ329 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;undetermined;undetermined;undetermined 91.262:309:313
SEQ72 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;undetermined;undetermined;undetermined 91.290:310:313
SEQ767 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;undetermined;undetermined;undetermined 91.333:300:313
SEQ187 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;undetermined;undetermined;undetermined 91.586:309:313
SEQ362 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;undetermined;undetermined;undetermined 91.586:309:313
SEQ1242 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;undetermined;undetermined;undetermined 94.059:303:313
SEQ352 Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;unknown_genus;undetermined;undetermined 99.681:313:313
SEQ620 Eukaryota;Metazoa;Arthropoda;Insecta;Ephemeroptera;Baetidae;Baetis;Baetis_harrisoni 100.000:313:313
SEQ547 Eukaryota;Metazoa;Arthropoda;Insecta;Ephemeroptera;Baetidae;Labiobaetis;undetermined 97.764:313:313
SEQ56 Eukaryota;Metazoa;Arthropoda;Insecta;Ephemeroptera;Baetidae;undetermined;undetermined 90.735:313:313
SEQ127 Eukaryota;Metazoa;Arthropoda;Insecta;Ephemeroptera;Polymitarcyidae;undetermined;undetermined 90.228:307:313
SEQ510 Eukaryota;Metazoa;Arthropoda;Insecta;Ephemeroptera;Polymitarcyidae;undetermined;undetermined 93.137:306:313
SEQ768 Eukaryota;Metazoa;Arthropoda;Insecta;Ephemeroptera;Polymitarcyidae;undetermined;undetermined 93.930:313:313
SEQ967 Eukaryota;Metazoa;Arthropoda;Insecta;Ephemeroptera;Polymitarcyidae;undetermined;undetermined 94.526:274:313
SEQ406 Eukaryota;Metazoa;Arthropoda;Insecta;Ephemeroptera;Polymitarcyidae;undetermined;undetermined 94.551:312:313
SEQ213 Eukaryota;Metazoa;Arthropoda;Insecta;Ephemeroptera;Polymitarcyidae;undetermined;undetermined 95.208:313:313
SEQ259 Eukaryota;Metazoa;Arthropoda;Insecta;Ephemeroptera;Polymitarcyidae;undetermined;undetermined 95.208:313:313
SEQ324 Eukaryota;Metazoa;Arthropoda;Insecta;Ephemeroptera;Polymitarcyidae;undetermined;undetermined 95.208:313:313
SEQ1240 Eukaryota;Metazoa;Arthropoda;Insecta;Ephemeroptera;Polymitarcyidae;undetermined;undetermined 95.341:279:313
SEQ1186 Eukaryota;Metazoa;Arthropoda;Insecta;Ephemeroptera;Polymitarcyidae;undetermined;undetermined 95.390:282:313
SEQ179 Eukaryota;Metazoa;Arthropoda;Insecta;Ephemeroptera;Polymitarcyidae;undetermined;undetermined 95.527:313:313
SEQ287 Eukaryota;Metazoa;Arthropoda;Insecta;Ephemeroptera;Polymitarcyidae;undetermined;undetermined 95.527:313:313
SEQ5 Eukaryota;Metazoa;Arthropoda;Insecta;Ephemeroptera;Polymitarcyidae;undetermined;undetermined 95.527:313:313
SEQ164 Eukaryota;Metazoa;Arthropoda;Insecta;Ephemeroptera;Polymitarcyidae;undetermined;undetermined 95.847:313:313
SEQ1072 Eukaryota;Metazoa;Arthropoda;Insecta;Ephemeroptera;Polymitarcyidae;undetermined;undetermined 95.926:270:313
SEQ1172 Eukaryota;Metazoa;Arthropoda;Insecta;Hemiptera;Lygaeidae;undetermined;undetermined 91.401:314:313
SEQ904 Eukaryota;Metazoa;Arthropoda;Insecta;Hemiptera;Lygaeidae;unknown_genus;Lygaeidae_sp._BD19 100.000:313:313
SEQ212 Eukaryota;Metazoa;Arthropoda;Insecta;Hymenoptera;Apidae;Axestotrigona;Axestotrigona_ferruginea 97.125:313:313
SEQ376 Eukaryota;Metazoa;Arthropoda;Insecta;Hymenoptera;Apidae;undetermined;undetermined 100.000:313:313
SEQ81 Eukaryota;Metazoa;Arthropoda;Insecta;Hymenoptera;Apidae;undetermined;undetermined 91.613:310:313
SEQ156 Eukaryota;Metazoa;Arthropoda;Insecta;Hymenoptera;Formicidae;Odontomachus;undetermined 99.681:313:313
SEQ742 Eukaryota;Metazoa;Arthropoda;Insecta;Hymenoptera;Formicidae;Pheidole;Pheidole_megacephala 98.083:313:313
SEQ79 Eukaryota;Metazoa;Arthropoda;Insecta;Hymenoptera;Formicidae;undetermined;undetermined 100.000:313:313
SEQ521 Eukaryota;Metazoa;Arthropoda;Insecta;Hymenoptera;Formicidae;undetermined;undetermined 94.167:240:313
SEQ68 Eukaryota;Metazoa;Arthropoda;Insecta;Hymenoptera;Formicidae;undetermined;undetermined 95.192:312:313
SEQ1093 Eukaryota;Metazoa;Arthropoda;Insecta;Hymenoptera;Formicidae;undetermined;undetermined 95.880:267:313
SEQ733 Eukaryota;Metazoa;Arthropoda;Insecta;Lepidoptera;Erebidae;undetermined;undetermined 88.782:312:313
SEQ31 Eukaryota;Metazoa;Arthropoda;Insecta;Lepidoptera;unknown_family;undetermined;undetermined 92.332:313:313
SEQ440 Eukaryota;Metazoa;Arthropoda;Insecta;Odonata;Libellulidae;Trithemis;Trithemis_donaldsoni 99.642:279:313
SEQ596 Eukaryota;Metazoa;Arthropoda;Insecta;Orthoptera;Gryllidae;undetermined;undetermined 89.137:313:313
SEQ1045 Eukaryota;Metazoa;Arthropoda;Insecta;undetermined;undetermined;undetermined;undetermined 91.667:300:313
SEQ78 Eukaryota;Metazoa;Arthropoda;Malacostraca;Amphipoda;Ampithoidae;Cymadusa;Cymadusa_compta 99.361:313:313
SEQ804 Eukaryota;Metazoa;Arthropoda;Malacostraca;Amphipoda;Ampithoidae;undetermined;undetermined 95.527:313:313
SEQ1157 Eukaryota;Metazoa;Arthropoda;Malacostraca;Decapoda;Potamonautidae;undetermined;undetermined 93.633:267:313
SEQ715 Eukaryota;Metazoa;Arthropoda;Ostracoda;Podocopida;Darwinulidae;undetermined;undetermined 94.636:261:313
SEQ683 Eukaryota;Metazoa;Arthropoda;Thecostraca;Balanomorpha;Balanidae;Amphibalanus;Amphibalanus_eburneus 99.681:313:313
SEQ466 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 100.000:313:313
SEQ613 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 78.644:295:313
SEQ218 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 79.016:305:313
SEQ978 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 79.487:312:313
SEQ71 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 79.530:298:313
SEQ76 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 79.530:298:313
SEQ874 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 79.592:294:313
SEQ675 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 79.730:296:313
SEQ1098 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 79.734:301:313
SEQ405 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 79.866:298:313
SEQ779 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 79.928:279:313
SEQ802 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 79.932:294:313
SEQ349 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 80.069:291:313
SEQ846 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 80.080:251:313
SEQ506 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 80.144:277:313
SEQ1228 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 80.212:283:313
SEQ130 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 80.263:304:313
SEQ1184 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 80.488:246:313
SEQ1207 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 80.528:303:313
SEQ231 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 80.546:293:313
SEQ1192 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 80.592:304:313
SEQ638 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 80.612:294:313
SEQ684 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 80.612:294:313
SEQ219 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 80.623:289:313
SEQ581 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 80.818:318:313
SEQ1235 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 80.831:313:313
SEQ525 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 80.843:261:313
SEQ959 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 80.858:303:313
SEQ590 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 80.935:278:313
SEQ138 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 80.969:289:313
SEQ1202 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 81.145:297:313
SEQ672 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 81.145:297:313
SEQ471 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 81.185:287:313
SEQ462 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 81.188:303:313
SEQ1203 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 81.250:288:313
SEQ1070 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 81.311:305:313
SEQ169 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 81.315:289:313
SEQ428 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 81.315:289:313
SEQ556 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 81.315:289:313
SEQ363 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 81.410:312:313
SEQ585 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 81.443:291:313
SEQ696 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 81.443:291:313
SEQ666 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 81.579:304:313
SEQ408 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 81.597:288:313
SEQ151 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 81.743:241:313
SEQ437 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 81.967:305:313
SEQ1156 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 81.973:294:313
SEQ610 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 82.026:306:313
SEQ347 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 82.042:284:313
SEQ390 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 82.069:290:313
SEQ1147 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 82.315:311:313
SEQ209 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 82.372:312:313
SEQ121 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 82.394:284:313
SEQ198 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 82.410:307:313
SEQ86 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 82.432:296:313
SEQ272 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 82.581:310:313
SEQ75 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 82.637:311:313
SEQ58 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 82.692:312:313
SEQ87 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 82.692:312:313
SEQ137 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 82.724:301:313
SEQ1132 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 82.736:307:313
SEQ256 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 82.903:310:313
SEQ533 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 82.911:316:313
SEQ490 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 83.013:312:313
SEQ566 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 83.013:312:313
SEQ379 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 83.067:313:313
SEQ561 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 83.067:313:313
SEQ1195 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 83.083:266:313
SEQ1204 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 83.121:314:313
SEQ319 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 83.158:285:313
SEQ348 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 83.175:315:313
SEQ355 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 83.278:299:313
SEQ882 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 83.280:311:313
SEQ976 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 83.333:288:313
SEQ472 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 83.333:312:313
SEQ853 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 83.387:313:313
SEQ827 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 83.442:308:313
SEQ365 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 83.495:309:313
SEQ1028 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 83.498:303:313
SEQ558 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 83.630:281:313
SEQ398 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 83.819:309:313
SEQ312 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 83.860:285:313
SEQ1221 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 83.916:286:313
SEQ507 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 83.974:312:313
SEQ409 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 83.986:281:313
SEQ720 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 84.026:313:313
SEQ676 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 84.039:307:313
SEQ718 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 84.099:283:313
SEQ917 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 84.281:299:313
SEQ1229 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 84.295:312:313
SEQ425 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 84.295:312:313
SEQ555 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 84.295:312:313
SEQ1038 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 84.345:313:313
SEQ494 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 84.345:313:313
SEQ592 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 84.345:313:313
SEQ17 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 84.466:309:313
SEQ1183 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 84.566:311:313
SEQ45 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 84.566:311:313
SEQ160 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 84.615:312:313
SEQ63 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 84.615:312:313
SEQ175 Eukaryota;Metazoa;Arthropoda;undetermined;undetermined;undetermined;undetermined;undetermined 84.746:295:313
